addr1,addr2,areacode,benikia,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,goodstay,hanok,mapx,mapy,mlevel,modifiedtime,tel,title,booktour,sigungucode
경기도 김포시 아라육로152번길 169,지하1층,31,,B02,B0201,B02010100,2874683,32,20221025135611,http://tong.visitkorea.or.kr/cms/resource/76/2874676_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/2874676_image3_1.jpg,Type3,,,126.7859014954,37.6013634210,6,20240131165709,,라마다앙코르 바이윈덤 김포한강호텔,,8
인천광역시 남동구 소래역로 36,,2,,B02,B0201,B02010100,2708337,32,20210309013309,http://tong.visitkorea.or.kr/cms/resource/69/2707769_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/2707769_image3_1.jpg,Type3,,,126.7354589383,37.4003414436,,20230413065420,032-460-1100,라마다인천호텔 [한국관광 품질인증/Korea Quality],,4
제주특별자치도 제주시 조천읍 신북로 470,,39,,B02,B0201,B02010100,3079939,32,20240110140550,,,,,,126.6598853028,33.5431805011,6,20240110140619,,라마다제주함덕호텔,,4
광주광역시 서구 상무자유로 149,(치평동),5,,B02,B0201,B02010100,701870,32,20090302190207,http://tong.visitkorea.or.kr/cms/resource/94/1587894_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/1587894_image3_1.jpg,Type3,,,126.8505745449,35.1520675999,6,20230830152558,062-717-7000,라마다프라자 광주호텔,,5
전라남도 여수시 돌산읍 강남로 11,,38,,B02,B0201,B02010100,2708659,32,20210310000223,http://tong.visitkorea.or.kr/cms/resource/05/2709005_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2709005_image3_1.jpg,Type3,,,127.7482982400,34.7170457484,,20230413215257,061-642-0000,라마다프라자 바이윈덤 여수 [한국관광 품질인증/Korea Quality],,13
경기도 수원시 팔달구 중부대로 150,,31,,B02,B0201,B02010100,971242,32,20100311223733,http://tong.visitkorea.or.kr/cms/resource/82/2431282_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/2431282_image2_1.jpg,Type3,,,127.0324436868,37.2777887112,6,20230915153700,031-230-0001,라마다프라자 수원호텔,,13
제주특별자치도 제주시 탑동로 66,,39,,B02,B0201,B02010100,143088,32,20040227090000,,,,,,126.5181509540,33.5188364854,6,20240221171842,064-729-8100,라마다프라자 제주호텔,,4
서울특별시 중구 동호로 354,,1,,B02,B0201,B02010100,1503517,32,20111221223546,,,,,,127.0028215990,37.5659630830,6,20230823182548,02-2276-3500,라마다호텔 동대문,,24
강원특별자치도 평창군 대관령면 오목길 107,(횡계리),32,,B02,B0201,B02010100,2757631,32,20211015192735,http://tong.visitkorea.or.kr/cms/resource/65/2762765_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2762765_image2_1.jpg,Type3,,,128.7180384153,37.6600535915,6,20231103111917,033-333-1000,라마다호텔&스위트평창,,15
전북특별자치도 부안군 격포로 212,,37,,B02,B0201,B02010700,1640008,32,20120612232803,,,,,,126.4728518379,35.6231189647,6,20240221144847,070-4364-9419,라메르펜션,,6
경상북도 포항시 남구 호미곶면 일출로568번길 19-16,,35,,B02,B0201,B02010700,2700939,32,20201223022757,,,,,,129.5799824995,36.0381611800,,20221228011431,,라메르펜션리조트,,23
부산광역시 동구 조방로34번길 9,,6,,B02,B0201,B02010100,142861,32,20131115003437,,,,,,129.0623197090,35.1405246178,6,20231017165032,051-634-3001,라메르호텔,,5
충청남도 태안군 태안읍 안도내길 28-14,,34,,B02,B0201,B02011100,2630285,32,20191024193628,,,,,,126.3310838522,36.8128885278,,20221227232357,,라모스펜션,,14
서울특별시 서초구 효령로53길 40 (서초동),,1,,B02,B0201,B02010900,3084396,32,20240119170753,http://tong.visitkorea.or.kr/cms/resource/61/3084361_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/3084361_image3_1.jpg,Type3,,,127.0136311949,37.4865502789,6,20240122094138,,라바호텔,,15
부산광역시 영도구 봉래나루로 82,,6,,B02,B0201,B02010100,2708673,32,20210310013708,http://tong.visitkorea.or.kr/cms/resource/51/2709251_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/2709251_image3_1.jpg,Type3,,,129.0391368689,35.0945543359,,20230413080359,051-790-1500,라발스호텔 [한국관광 품질인증/Korea Quality],,14
경상남도 통영시 도남로 257-21,(도남동),36,,B02,B0201,B02010100,2576326,32,20181211182410,,,,,,128.4322384535,34.8290146978,6,20240226174715,"055-646-8807, 010-5343-5598",라베르 관광호텔,,17
강원특별자치도 삼척시 대학로 49-9,,32,,B02,B0201,B02010900,139835,32,20070713090000,http://tong.visitkorea.or.kr/cms/resource/48/3071048_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/3071048_image3_1.jpg,Type3,,,129.1629328225,37.4454814409,6,20231215142024,033-574-2543<br />033-574-2539,라벤다모텔,,4
경기도 화성시 정남면 세자로 286,,31,,A02,A0202,A02020200,973052,32,20100315183311,http://tong.visitkorea.or.kr/cms/resource/11/3098311_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/3098311_image3_1.jpg,Type3,,,126.9841755929,37.1871455658,6,20240607091508,031-352-7150,라비돌 호텔&리조트,,31
부산광역시 해운대구 구남로 37,,6,,B02,B0201,B02010100,2708705,32,20210310024654,http://tong.visitkorea.or.kr/cms/resource/53/2709453_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/2709453_image3_1.jpg,Type3,,,129.1615188489,35.1611685856,,20230413010957,051-742-0700,라비드아틀란호텔2 [한국관광 품질인증/Korea Quality],,16
강원특별자치도 평창군 봉평면 봉평북로 250-60,,32,,B02,B0201,B02010700,2913634,32,20221107191853,http://tong.visitkorea.or.kr/cms/resource/20/2920320_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/2920320_image3_1.jpg,Type3,,,128.3500727931,37.6207205325,6,20230702182812,,라비앙펜션,,15
전북특별자치도 부안군 변산면 고사길 90,,37,,B02,B0201,B02010700,1638588,32,20240118174300,,,,,,126.5098088734,35.6540105150,6,20240118174312,063-584-5939,라비치펜션,,6
전북특별자치도 군산시 비응남로 36,,37,,B02,B0201,B02010900,1161581,32,20240118174300,,,,,,126.5266334756,35.9383172811,6,20240118174312,063-442-2700,라비치호텔,,2
경상북도 경주시 천원2길 35-11 (교동),,,,B02,B0201,B02011600,3102030,32,20240217111520,,,,,,129.2164482496,35.8256532519,6,20240329151857,010-7160-9365,라연재,,
경상남도 통영시 남포2길 37 (도남동),,,,B02,B0201,B02011100,3101934,32,20240217094553,,,,,,128.4323190785,34.8261039132,6,20240401105832,055-646-2730,라온 on 37,,
경상남도 진주시 영천강로 164,(충무공동),36,,B02,B0201,B02011300,2585795,32,20190108221540,http://tong.visitkorea.or.kr/cms/resource/34/2585934_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/2585934_image2_1.jpg,Type3,,,128.1395742698,35.1781564448,6,20240409103433,0507-1319-1001,라온스테이 인 페를라 호텔,,13
전북특별자치도 전주시 완산구 한지길 99-6,(풍남동3가),37,,B02,B0201,B02011600,2574250,32,20181206022849,http://tong.visitkorea.or.kr/cms/resource/30/2573630_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/2573630_image2_1.jpg,Type3,,,127.1543139612,35.8158364483,,20240118103154,010-7571-8888,라온한옥꿀잠,,12
부산광역시 해운대구 송정광어골로 39 (송정동),,6,,B02,B0201,B02010900,3074697,32,20231030120238,,,,,,129.1973819428,35.1776951785,6,20240123100305,,라온호텔,,16
제주특별자치도 제주시 한림읍 금능남로 127,,39,,A02,A0202,A02020200,984611,32,20100324220906,,,,,,126.2396171942,33.3797058151,6,20231017163150,064-796-7740,라온호텔 앤 리조트,,4
제주특별자치도 서귀포시 안덕면 사계남로50번길 60,,39,,B02,B0201,B02010700,137826,32,20030620090000,http://tong.visitkorea.or.kr/cms/resource/49/1933549_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/1933549_image3_1.jpg,Type3,,,126.2926827266,33.2232794901,6,20231102102347,064-792-5670,라운지하우스 제주다,,3
전북특별자치도 무주군 부남면 굴암로 48,,37,,B02,B0201,B02010700,2445661,32,20240118174300,http://tong.visitkorea.or.kr/cms/resource/48/2445648_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/2445648_image2_1.jpg,Type3,,,127.5986475168,35.9931796262,6,20240118174312,010-7721-9800,라이브풍경펜션,,5
서울특별시 마포구 양화로 130 라이즈호텔,,1,,B02,B0201,B02010100,2905416,32,20221110172307,http://tong.visitkorea.or.kr/cms/resource/98/2905398_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/2905398_image3_1.jpg,Type3,,,126.9212210297,37.5543879654,6,20240131164910,,라이즈오토그래프컬렉션,,13
서울특별시 마포구 와우산로35길 53,,1,,B02,B0201,B02011100,2531431,32,20180115184313,http://tong.visitkorea.or.kr/cms/resource/96/2557396_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/2557396_image3_1.jpg,Type3,,,126.9278870311,37.5564295139,6,20230321140841,010-4244-0608,라이크유[한국관광 품질인증/Korea Quality],,13
경상남도 거제시 장승포로 101,,36,,B02,B0201,B02010900,1746368,32,20121101235501,http://tong.visitkorea.or.kr/cms/resource/88/1744188_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/1744188_image3_1.jpg,Type3,,,128.7295783462,34.8632578822,6,20231017144355,055-681-6362,라이트하우스호텔,,1
서울특별시 영등포구 경인로108길 8,,1,,B02,B0201,B02010900,509241,32,20080311180852,http://tong.visitkorea.or.kr/cms/resource/60/1874260_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/1874260_image3_1.jpg,Type3,,,126.9112341004,37.5171809991,6,20240411112346,02-2675-1984,라이프스타일 F호텔,,20
강원특별자치도 인제군 인제읍 자작나무숲길 1112,,32,,B02,B0201,B02010700,2911299,32,20221107191552,http://tong.visitkorea.or.kr/cms/resource/46/2921246_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2921246_image3_1.jpg,Type3,,,128.2319275136,38.0017435255,6,20230702183218,,라이프위드도그,,10
경기도 김포시 김포대로 2337-1 라인플러스관광호텔,,31,,B02,B0201,B02010100,2918445,32,20221027145753,http://tong.visitkorea.or.kr/cms/resource/25/2877425_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/2877425_image3_1.jpg,Type3,,,126.5877503317,37.6944268444,6,20240126152530,,라인플러스호텔,,8
경기도 김포시 통진읍 김포대로 2337,,31,,B02,B0201,B02010100,496419,32,20070920090000,http://tong.visitkorea.or.kr/cms/resource/54/2691754_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2691754_image3_1.jpg,Type3,,,126.5862754628,37.6945712460,7,20230210150547,031-988-2234,라인호텔 [한국관광 품질인증/Korea Quality],,8
경상북도 영천시 금호읍 금호로 496,,35,,B02,B0201,B02010900,2015575,32,20150711001228,http://tong.visitkorea.or.kr/cms/resource/59/2015559_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/59/2015559_image2_1.jpeg,Type3,,,128.9066330233,35.9503583351,6,20230831104547,054-337-1501,라임미니호텔,,15
전북특별자치도 전주시 덕진구 아중4길 13-3,,37,,B02,B0201,B02010100,2399572,32,20240118174300,http://tong.visitkorea.or.kr/cms/resource/15/2399415_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/15/2399415_image2_1.JPG,Type3,,,127.1718952761,35.8331653376,,20240118174312,063-241-8300,라임호텔 [한국관광 품질인증/Korea Quality],,12
서울특별시 송파구 오금로11길 11-21,(방이동),1,,B02,B0201,B02010900,136310,32,20030812090000,http://tong.visitkorea.or.kr/cms/resource/72/1920672_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/1920672_image3_1.jpg,Type3,,,127.1082634313,37.5154402929,6,20231227143123,02-425-6700,라자호텔,,18
강원특별자치도 강릉시 해안로 536,,32,,B02,B0201,B02010500,1798704,32,20130307011440,,,,,,128.9044337601,37.8070679831,6,20240613154052,1644-3001,라카이 샌드파인,,1
전라남도 여수시 돌산읍 진모1길 29-12,,38,,B02,B0201,B02011100,2621530,32,20190927022221,http://tong.visitkorea.or.kr/cms/resource/22/2621522_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2621522_image2_1.jpg,Type3,,,127.7565088433,34.7087912587,,20221227185556,061-643-3500,라테라스 코브 스위트(라테라스 부티크 리조트 앤 스파),,13
경기도 의정부시 청사로6번길 19-13 (신곡동),,31,,B02,B0201,B02010100,3091337,32,20240130095755,http://tong.visitkorea.or.kr/cms/resource/30/3091330_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/30/3091330_image3_1.JPG,Type3,,,127.0720072667,37.7498540505,6,20240130155232,,라트리호텔,,25
강원특별자치도 화천군 화천읍 산수화로 119-11,,32,,B02,B0201,B02010700,2618553,32,20190912002531,,,,,,127.7120297449,38.1159759436,,20231110155030,010-5371-2005,라포레98,,17
"119-11, Sansuhwa-ro, Hwacheon-gun, Gangwon-do",,32,,B02,B0201,B02010700,2618554,32,20190912003046,,,,,,127.7120297449,38.1159759436,,20220519171720,010-5371-2005,라포레98 B,,17
경상북도 포항시 북구 삼호로265번길 1,,35,,B02,B0201,B02010100,2010024,32,20150615234041,http://tong.visitkorea.or.kr/cms/resource/99/2009999_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2009999_image2_1.jpg,Type3,,,129.3773689438,36.0645459792,6,20240517101947,"054-230-7000, 7003",라한호텔,,23
전북특별자치도 전주시 완산구 풍남동3가 26-5 라한호텔 전주,,37,,B02,B0201,B02010100,2945609,32,20240118174300,http://tong.visitkorea.or.kr/cms/resource/70/2947770_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2947770_image3_1.jpg,Type1,,,127.1540833932,35.8170751920,6,20240118174312,063-232-7000,라한호텔 전주,,12
제주특별자치도 제주시 명림로 384,,39,,A02,A0202,A02020200,935073,32,20100122190546,http://tong.visitkorea.or.kr/cms/resource/97/1994497_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/1994497_image2_1.jpg,Type3,,,126.6152468084,33.4522815110,6,20240221151944,064-754-9000,라헨느리조트,,4
서울특별시 종로구 계동길 49-23,,1,,B02,B0201,B02010100,2700971,32,20201223200952,http://tong.visitkorea.or.kr/cms/resource/40/2698240_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/2698240_image3_1.jpg,Type3,,,126.9860754996,37.5801833520,6,20240227183346,02-742-3410,락고재 서울 북촌 한옥호텔[한국관광 품질인증/Korea Quality],,23
경상북도 안동시 하회강변길 51,,35,,B02,B0201,B02011600,1871262,32,20131216191150,http://tong.visitkorea.or.kr/cms/resource/84/2573784_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/2573784_image3_1.jpg,Type3,,,128.5172423083,36.5407422751,6,20230424162852,054-857-3410,락고재 안동(하회)[한국관광 품질인증/Korea Quality],,11
강원특별자치도 정선군 화암면 소금강로 2188,락있수다펜션,32,,B02,B0201,B02010700,2913794,32,20221107191137,http://tong.visitkorea.or.kr/cms/resource/90/2920990_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/2920990_image3_1.jpg,Type3,,,128.8402581218,37.2898069861,6,20230702182239,,락있수다펜션,,11
경상북도 경주시 포석로1050번길 43,(황남동),35,,B02,B0201,B02011600,2604344,32,20190531012507,,,,,,129.2120149707,35.8373712898,,20200325230712,010-4145-6295,락희원,,2
전북특별자치도 고창군 운곡로 91 고창군 람사르 운곡습지 유스호스텔,,37,,B02,B0201,B02010600,2991679,32,20230623161621,,,,,,126.6331331627,35.4667533125,6,20240605154115,,람사르 운곡습지 유스호스텔,,1
경상북도 고령군 쌍림면 개실1길 37,,35,,B02,B0201,B02011600,2047441,32,20151209015507,http://tong.visitkorea.or.kr/cms/resource/34/2629334_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/2629334_image3_1.jpg,Type3,,,128.2287561023,35.6676139652,6,20230217151336,010-3207-4022,랑 스튜디오[한국관광 품질인증/Korea Quality],,3
경상남도 거제시 옥포대첩로 425,(덕포동),36,,B02,B0201,B02010100,2578629,32,20181217183537,,,,,,128.7146449581,34.9140186052,6,20231215173623,055-688-3801,래디언스관광호텔,,1
제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,,39,,B02,B0201,B02010100,2561880,32,20181002230450,http://tong.visitkorea.or.kr/cms/resource/61/2561861_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/2561861_image2_1.jpg,Type3,,,126.3163621886,33.3050013908,6,20240611171823,1670-8800,랜딩관 제주신화월드 호텔 앤 리조트,,3
경기도 오산시 경기대로 231,,31,,B02,B0201,B02010100,139522,32,20070417090000,http://tong.visitkorea.or.kr/cms/resource/77/1856177_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/1856177_image3_1.jpg,Type3,,,127.0732103455,37.1456547287,6,20231108160027,031-378-8013~5,럭셔리관광호텔(오산),,22
서울특별시 중구 소공로6길 32,(남산동2가) 2층,1,,B02,B0201,B02011100,2576479,32,20181211201348,http://tong.visitkorea.or.kr/cms/resource/00/2576100_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2576100_image2_1.jpg,Type3,,,126.9847595700,37.5583997489,,20191011203158,010-3748-3902,레드,,24
경기도 양평군 명성길 230,,31,,B02,B0201,B02010700,2814153,32,20220318104904,http://tong.visitkorea.or.kr/cms/resource/63/2812763_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2812763_image2_1.jpg,Type3,,,127.6311685121,37.6180045949,6,20230601150005,"010-4792-3288, 010-9073-1301",레몬그라스[한국관광 품질인증/Korea Quality],,19
전북특별자치도 부안군 변산면 고사길 86,,37,,B02,B0201,B02010700,1638654,32,20120608232704,,,,,,126.5100532905,35.6542438259,6,20240517111030,063-584-1153,레몬테라스,,6
충청남도 태안군 고남면 구매길 56-9,,34,,B02,B0201,B02010700,1271286,32,20110505033534,,,,,,126.4281769713,36.4242488393,6,20231227135500,010-8583-1300,레몬트리,,14
강원특별자치도 평창군 봉평면 안흥동길 70-113,,32,,B02,B0201,B02010700,2801387,32,20211217194946,http://tong.visitkorea.or.kr/cms/resource/51/2801351_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/2801351_image2_1.jpg,Type3,,,128.3105578533,37.5894900623,6,20230702183535,,레몬트리,,15
경기도 수원시 팔달구 효원로219번길 46-24,,31,,B02,B0201,B02010100,2918623,32,20220920112300,,,,,,127.0280111172,37.2648679065,6,20240131165350,,레브호텔,,13
서울특별시 중구 퇴계로 67,,1,,B02,B0201,B02010100,2586384,32,20190109184205,http://tong.visitkorea.or.kr/cms/resource/20/2821120_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/2821120_image3_1.jpg,Type3,,,126.9795572285,37.5597189467,6,20240521110135,02-317-4000,레스케이프 호텔 (L’Escape Hotel),,24
경기도 김포시 태장로795번길 151,,31,,B02,B0201,B02010100,2894945,32,20221103153423,http://tong.visitkorea.or.kr/cms/resource/31/2894931_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/31/2894931_image3_1.JPG,Type3,,,126.6851123961,37.6399821341,6,20240131172144,,레스트호텔,,8
